sentence,predicted,truth
"Don't give me too much credit, it's really not that hard to recognize an imbecile.",0,1
"I want to publicly thank sleaze ball Donald Trump for bringing to the fore what only some of us knew and learned by our own experiences; that there is in fact what some Americans think is the real American man. Others were blinded by their own habits, racism and bigotry. 

The real American man arrogantly sees himself as the owner of all women, head of the wild bunch, braggart, a pig around women, disrespectful of men of color, disrespectful of women, and most of all, willfully ignorant and illiterate.

Thank you Trump; now we’re all talking about it. We’ll see where it goes.",0,1
"Because it comes with the free movement of parasites er people(think African refugees) and is part of the plan to destroy countries and borders.
Traitors is what they are and should be hanged as such.",0,1
"Anytime, anyplace, loser.",0,1
Hey Pal. Knock it off. Direct threats are a violation  and no one is flagging your ass. Sure they will with my post though.,0,1
So hillarys ethics Are much higher then trumps? Both are dogs i think i want the one that bites less.,0,1
One more reason NOT to vote for Kirk the LIAR !,0,1
""" This will change his life in very difficult ways ""  ???? 

SNORTING COKE AND HAVING SEX WITH A TEEN WAS HIS #!&*# CHOICE !!!",0,1
"Correct, Trump talks trash, while Justin assaults female MP's.


There is very much a difference Justin.",0,1
"The best one yet.  As a former Alaskan of 25 years I carry a deep affection for the Great Land.  Now a resident of North Idaho, imagine my surprise when I ran into a film crew on Lake Pend O'Reille filming for History channels, ""Missing in Alaska"".  I was told that this was now Lake Illiamna and they would be filming on a public landing and could I stay out of the camera view.  Evidently there is not much HISTORY (or ethics) to the History channel or someone at History needs to check their GPS location before setting up the film crew.  Reality my ass.",0,1
"Trump did not use the phrase ""existential threat;"" his speech writers did. He doesn't read and is obviously either  is poorly educated (who needs education when you're rich?) or stupid.  He has no clue what that phrase  means.",0,1
"""The Assembly voted 6-3 in favor of a resolution at its Tuesday meeting that says the person delivering an invocation must be a representative of an Assembly-approved religious association that fits specific parameters.""

LOL, talk about unconstitutional. I hope the ACLU sues their ass off.",0,1
"Two Tone Trump has proved himself to be a Fantasy Prone Person, a Con Artist, a Fraud, and a Lowlife.  Now he is suffering paranoia - the world is out to get him - and delusions of grandeur -only he can save the world. Sooner or later, his supporters will have to realize that it is insane to fellow such an individual.",0,1
"They can be so uninformed and ignorant because the bishops see themselves in Trump, and they like what they see.  Uninformed and ignorant, unrestrained misogyny, conspiracy theories, persecution complexes, superiority complexes, science deniers; they were cast from the same mold.",0,1
"we know who/what satan is. to invite him into your meetings is a stupid idea. and it is time that people stood up, spoke out, and pushed back. if you don't want to join a moslem prayer, the constitution says the gov't can't make you. same with a Christian prayer. no one can MAKE you pray, or JOIN a church. that is what the law is about. i personally will not pray to anyone but the Christian God; i will not participate, bow my head, raise my hands, close my eyes, etc. etc. i will NOT. but look at the state of our nation since we started preaching the religion of secular humanism and evolution. we are hip deep in a cesspool.",0,1
"This crap is getting old.  I guess Trump's elementary school teacher will come out next saying he groped her also back in 1947 but she also wasn't bright enough to report it.   Wait until Chillary brings over her 300,000 Syrian immigrants and see how many women get forcefully groped.  I guess Germany has been finding out already.",0,1
"surprise, Clinton wants to take my money and give it to some dope smoker sittin on the couch all day. if I object, I am a "" hater"" or some other stupid name. this nasty broad is determined to push the flush handle and send us down the toilet drain.",0,1
